Components,Delivery and Customer Support,Design and Aesthetics,Dimensions,Features,Functionality,Installation,Material,Price,Quality,Usability,Polarity
0.0016149879,0.008456498,0.018975347,0.010000765,0.015121788,0.12092748,0.0037524104,0.010386914,0.011911809,0.99948114,0.008140206,0.9958395
0.03441423,0.041481793,0.062050283,0.64341843,0.019349664,0.078939825,0.0070931017,0.005533904,0.01207155,0.20497572,0.011751264,0.16035649
0.04010412,0.0016930103,0.02919972,0.0061009526,0.031728894,0.11259213,0.988268,0.004689455,0.0081189275,0.09679583,0.050349504,0.9204081
0.049680114,0.061350644,0.02447921,0.024864286,0.07725248,0.52338696,0.064564735,0.0118582845,0.10220221,0.7107317,0.0051393807,0.7551513
0.10402164,0.0069542527,0.010986924,0.009699583,0.03619966,0.40331334,0.0011030734,0.013864577,0.011903405,0.21032676,0.6439539,0.5692517
0.11838627,0.02726549,0.09116131,0.0635559,0.16856232,0.56940645,0.12272525,0.0339275,0.03576675,0.3100905,0.20459008,0.76160836
0.046268553,0.018958539,0.051193416,0.07718444,0.13761362,0.39492476,0.1727458,0.037483633,0.005967468,0.8313036,0.25629562,0.93748796
0.19522396,0.075809866,0.09824917,0.17048171,0.043539464,0.19804889,0.024211615,0.041719556,0.01496917,0.21683326,0.08663568,0.073176086
0.08039066,0.07648748,0.14044794,0.56569844,0.030388534,0.078207016,0.01118812,0.03387046,0.026197553,0.4499495,0.055911332,0.20945626
0.072746545,0.039474517,0.07799241,0.060565382,0.044179827,0.21016142,0.08890891,0.044389874,0.024230659,0.70802486,0.0653992,0.75488627
0.016078323,0.014875114,0.039910525,0.18521592,0.16406766,0.7003929,0.010884136,0.0028122067,0.020849735,0.1605716,0.068225265,0.9314766
0.0069898665,0.0048493743,0.002392739,0.016757935,0.012523174,0.98731494,2.9999654e-05,7.0879716e-05,0.0039078295,0.018633634,0.002634555,0.9599617
0.13347915,0.02223283,0.11925319,0.068372965,0.17412084,0.40666905,0.82197297,0.02691707,0.057668954,0.11368704,0.18623838,0.8012251
0.05799803,0.007951111,0.019606084,0.08034369,0.10528761,0.21065724,0.097044945,0.02192825,0.03498006,0.15034816,0.8712133,0.9159197
0.0814119,0.011781037,0.10865739,0.008765042,0.029815316,0.13653386,0.9324925,0.022055358,0.040053368,0.12362078,0.03387785,0.81490856
0.07412529,0.03890446,0.15006715,0.08657044,0.07053122,0.32469603,0.17715037,0.05907312,0.006685108,0.7899529,0.044572115,0.8438351
0.018690437,0.027782112,0.015067786,0.024344265,0.040131718,0.9422325,0.0036710203,0.00070774555,0.3280968,0.024059325,0.003261745,0.9505495
0.00045371056,0.0015838146,0.048688203,0.976708,0.008496851,0.05793628,0.004993379,4.359815e-05,0.0026788116,0.016550094,0.030073166,0.99262035
0.03769365,0.030452877,0.12077886,0.08709693,0.024171531,0.28945103,0.025678217,0.055810064,0.0033630729,0.8210877,0.031951517,0.85047376
0.01275906,0.00038173795,0.006419927,0.031921446,0.05272922,0.18091753,0.011677384,0.001973182,0.0069371164,0.03331518,0.97998405,0.9889495
0.025619954,0.029877365,0.078740984,0.047525793,0.029226214,0.25385946,0.0021941066,0.059006453,0.0086784065,0.97876775,0.123132825,0.9290423
0.27445295,0.10258296,0.2119728,0.05672285,0.081279635,0.28794366,0.11217311,0.13640249,0.05991614,0.32401955,0.109206975,0.19538078
0.101762444,0.025664061,0.093168855,0.012516141,0.054378092,0.7729014,0.020039469,0.016987115,0.1548656,0.067183554,0.06954163,0.8070887
0.020139247,0.07473636,0.002194345,0.0032013953,0.016594738,0.45091018,0.00021529198,0.00091934204,0.94459593,0.20587271,0.00034075975,0.3346123
0.13419381,0.075044334,0.04823327,0.06315145,0.0625186,0.34052348,0.04327637,0.03491777,0.040336937,0.48981985,0.027789772,0.3364531
0.022199154,0.0128340125,0.008755714,0.015520304,0.0640226,0.2606879,0.28238,0.007411778,0.024508685,0.89203465,0.012830168,0.85773265
0.012673736,0.068582,0.020577908,0.034565896,0.029266268,0.2606489,0.0033629239,0.0040715933,0.9704553,0.071617454,0.020440996,0.9333211
0.119282275,0.043073446,0.033982873,0.022045612,0.06505835,0.78949946,0.016680032,0.0088875,0.024242967,0.19002071,0.008734673,0.32406855
0.056056052,0.030092299,0.044562668,0.026361078,0.10353467,0.5828199,0.1342785,0.027274042,0.031083018,0.77822566,0.014056385,0.8498605
0.09347141,0.024102032,0.015906274,0.017768443,0.055912465,0.804902,0.0014835298,0.0038793385,0.0060260296,0.11814606,0.008492827,0.106104136
0.117801875,0.035740614,0.051413357,0.039167315,0.029665738,0.12321141,0.049550384,0.03297478,0.028675854,0.5773787,0.031737268,0.21797755
0.016436964,0.0018826723,0.39841956,0.01966241,0.036574274,0.2612666,0.93801355,0.005145222,0.00484249,0.045465976,0.10958707,0.9887039
0.04347393,0.01869902,0.025197238,0.14175713,0.230818,0.73746634,0.063464165,0.004111439,0.028008342,0.11366421,0.10724604,0.8601694
0.005931884,0.00058594346,0.054623514,0.039546788,0.022354186,0.05426547,0.010270655,0.005745709,0.017588973,0.047369868,0.9798306,0.9958577
0.0042182505,0.019414276,0.022918731,0.01906994,0.009263217,0.044469893,0.0029665232,0.018479824,0.0243088,0.9979366,0.018855542,0.9749031
0.046813548,0.02145487,0.13330442,0.060305625,0.07040477,0.22319138,0.10752475,0.036138594,0.015762866,0.8252487,0.06345171,0.8587163
0.0162611,0.009270668,0.4664333,0.7315215,0.018420964,0.016257405,0.008193672,0.020993084,0.010424674,0.18576527,0.66855514,0.89143974
0.08217782,0.028853804,0.064095885,0.04611644,0.20585316,0.31936145,0.16115707,0.096986175,0.061688483,0.74259627,0.60449773,0.8868994
0.09534982,0.13003334,0.0822283,0.06605911,0.057720274,0.3114751,0.005221367,0.078766495,0.14912453,0.6971772,0.10387522,0.64254004
0.085341126,0.060842305,0.11032513,0.07546425,0.14034829,0.35413027,0.019811839,0.08606425,0.14741829,0.7100676,0.2722628,0.7980226
0.014753014,0.0013383031,0.014228493,0.024522573,0.053775847,0.3737409,0.004429549,0.008627206,0.0026782155,0.26679486,0.9550458,0.98876613
0.018454194,0.01632303,0.12951103,0.7830057,0.032743603,0.06578469,0.1069203,0.009383589,0.0036780536,0.36970696,0.13318014,0.8798511
0.09614611,0.067040145,0.048647314,0.009691626,0.046200573,0.52934754,0.0040616095,0.14261883,0.058467507,0.9395848,0.017355233,0.64167124
0.0024568737,0.0010821223,0.0052016675,0.009719044,0.01728341,0.99656284,0.00047910213,5.031822e-05,0.0021751523,0.007226944,0.013856143,0.9987607
0.0472804,0.023783565,0.02821517,0.040994316,0.04024172,0.88397384,0.00034973025,0.004959017,0.010555536,0.14935032,0.03416449,0.7408544
0.0010201037,0.002287805,0.07500991,0.9302325,0.026681364,0.16692764,0.016341269,0.00016123056,0.004478991,0.019353509,0.11937818,0.9967474
0.04098183,0.014931262,0.098591685,0.06508312,0.07684341,0.35976362,0.07951465,0.017853618,0.0057494044,0.6338884,0.041942388,0.8884511
0.014363736,0.028342515,0.010155559,0.01448831,0.06856537,0.4831606,0.062027156,0.003011167,0.7789516,0.24875578,0.012990147,0.9530487
0.061448902,0.04616323,0.06684345,0.06061834,0.13708237,0.3085702,0.04002261,0.07520586,0.10570112,0.7626551,0.22097054,0.88598216
0.07755056,0.0060071647,0.04424292,0.040344477,0.17960513,0.4340474,0.086147696,0.021678954,0.012062132,0.1720478,0.7915814,0.8858702
0.029102087,0.020207882,0.041018277,0.14081082,0.11640537,0.5092958,0.1970165,0.008734167,0.012459576,0.60291076,0.047495514,0.9374374
0.105608284,0.035165846,0.19206068,0.09570673,0.1029014,0.5717032,0.034555316,0.049539626,0.06042981,0.14992842,0.5414053,0.91162145
0.055767268,0.015337676,0.44109535,0.055671036,0.03086102,0.6277797,0.0024671257,0.02211085,0.0044171214,0.075654656,0.08676463,0.7664114
0.06626868,0.037968755,0.03210765,0.06447366,0.053539276,0.87691724,0.000652045,0.0063937306,0.012989759,0.07313067,0.06568143,0.46455806
0.0066640377,0.0036244392,0.009989321,0.012193918,0.030998975,0.99180114,0.0014245808,0.00033131242,0.0027740598,0.04652974,0.012396961,0.99450403
0.033740997,0.0028482974,0.026618361,0.008555323,0.024214864,0.94560915,0.00016614795,0.0036003888,0.001980424,0.03850165,0.39846674,0.9402386
0.05175355,0.006576419,0.04081893,0.005511403,0.021914512,0.049724042,0.97185427,0.014169574,0.04997757,0.23040134,0.055859745,0.88140786
0.0038799047,0.0309712,0.014124364,0.0022537112,0.0075678527,0.032642573,0.006228864,0.011330068,0.98780847,0.88901216,0.009871453,0.98319733
0.010024041,0.00021219254,0.0052384734,0.008377343,0.043902427,0.37498474,0.01278013,0.002557218,0.0010608435,0.07933864,0.9813894,0.9943402
0.004125148,0.0016909838,0.007709682,0.010737836,0.007870525,0.9932295,4.7004323e-05,6.12845e-05,0.00132972,0.0067082644,0.00739941,0.99367523
0.0068244934,0.010603458,0.5456211,0.14674854,0.005715072,0.012063175,0.005624652,0.09240124,0.0055022836,0.9599185,0.37353867,0.97207254
0.01059559,0.047489077,0.018757313,0.029514939,0.03059861,0.39611655,0.0038156211,0.002335459,0.96979934,0.032785863,0.026097745,0.9691448
0.00074514747,0.0030309558,0.116034806,0.9790052,0.008169264,0.01537782,0.0017694533,0.00031074882,0.010076165,0.058273673,0.11007196,0.9878274
0.026508838,0.0014936626,0.0208008,0.025471836,0.066060126,0.23176545,0.019350082,0.012762457,0.007136792,0.13218611,0.968042,0.97688365
0.009522319,0.007754594,0.13767076,0.6783616,0.03786862,0.02461809,0.014326453,0.010478109,0.15360609,0.07839477,0.826375,0.96970457
0.040383726,0.19852161,0.06690103,0.088731855,0.02100259,0.48020065,0.0012829304,0.03372541,0.15376663,0.21390039,0.016309172,0.62884545
0.0015315115,0.018084168,0.001998961,0.003816694,0.007308513,0.9039688,0.000107385255,6.7079156e-05,0.9696549,0.0144709945,0.00042143464,0.9935062
0.14254433,0.061918348,0.061796546,0.047707677,0.09863782,0.7588564,0.028630495,0.018823475,0.0464015,0.16044044,0.03504625,0.4584307
0.010696322,0.048882395,0.040711075,0.6898639,0.027660817,0.4727978,0.0026153922,0.0011383295,0.06073138,0.025254935,0.021066487,0.8739088
0.0065028667,0.005176902,0.003499478,0.0097078085,0.020608813,0.9879657,6.8154215e-05,0.00017943978,0.009750485,0.02172196,0.0130955875,0.9850373
0.0062440336,0.0039860606,0.8730184,0.21200487,0.011372715,0.044323683,0.015485853,0.018446803,0.006580621,0.28669822,0.34933925,0.9918371
0.17096949,0.081225365,0.13966617,0.032002002,0.1364524,0.21791333,0.4287179,0.098941654,0.24355099,0.6531614,0.061796397,0.58414066
0.11728376,0.06274557,0.028523564,0.0386208,0.009314626,0.25918308,0.0003913045,0.014571607,0.0077403486,0.41894186,0.010567129,0.035952
0.0028421283,0.0024313033,0.012346774,0.015859336,0.03633073,0.05585429,0.8609606,0.006467879,0.013538569,0.97088146,0.18491542,0.9978361
0.043685764,0.052245885,0.102957934,0.6207545,0.08712968,0.28906885,0.044106603,0.0073813796,0.035952628,0.07321912,0.10953373,0.69671446
0.06605178,0.0418472,0.028249443,0.05440718,0.031399846,0.5868173,0.0006676018,0.0094640255,0.01106739,0.19176558,0.06570104,0.48343933
0.0044806004,0.027691305,0.023153752,0.006228745,0.0147488415,0.029838651,0.01530093,0.024383783,0.9071299,0.9733872,0.023203164,0.9852848
0.073954076,0.026844054,0.030041069,0.034138262,0.08131501,0.75823677,0.0028671324,0.01085937,0.00753963,0.43419105,0.019337595,0.39938018
0.06528124,0.0072288215,0.012441874,0.004166335,0.040768743,0.70610607,0.36426145,0.0031155348,0.0142300725,0.09733221,0.017869532,0.82511854
0.06907624,0.048520982,0.07842222,0.103487015,0.067744195,0.63422894,0.0074976087,0.012789607,0.020441502,0.19409907,0.07125795,0.7733613
0.0048950315,0.034070253,0.016353756,0.015203297,0.009887487,0.048398346,0.0017705262,0.0029276013,0.989054,0.13223732,0.012224168,0.9342947
0.008916259,0.0006764531,0.006609738,0.01057905,0.074190885,0.31508708,0.9536525,0.0011926293,0.016488492,0.063753754,0.33073616,0.99677455
0.10967904,0.049328923,0.02575624,0.026390314,0.09542063,0.6355943,0.00814116,0.012550682,0.16620511,0.1770471,0.08360058,0.46672675
0.025950521,0.008148313,0.024537623,0.017612576,0.06585282,0.9591645,0.009097993,0.0018211901,0.015391976,0.061246008,0.027759433,0.96803224
0.0009264648,0.011826932,0.0044727027,0.0025634766,0.004508674,0.0984312,0.00049987435,0.0005248487,0.9985548,0.046054155,0.004868746,0.99430835
0.017255336,0.0071769655,0.014940053,0.041270524,0.13016975,0.90069056,0.008151948,0.0015113354,0.026491344,0.08063024,0.11627811,0.97618616
0.1400483,0.04759127,0.060113847,0.015722126,0.013819724,0.12499383,0.010888547,0.057880253,0.035948068,0.64338255,0.016508162,0.12777159
0.049218208,0.056515336,0.053162485,0.09450078,0.05526495,0.14266184,0.31378028,0.038309664,0.05952713,0.860745,0.022380978,0.80595326
0.14807054,0.007396877,0.022374839,0.013436079,0.061962873,0.6944959,0.044933528,0.010525972,0.0054736733,0.08821842,0.32662404,0.5942998
0.13879082,0.0728901,0.07163212,0.081950784,0.16188887,0.654787,0.16741669,0.019738615,0.102529764,0.16839582,0.02737084,0.62670255
0.027115226,0.006320089,0.18060008,0.054620564,0.043022543,0.11048716,0.114041805,0.018803269,0.09358725,0.06302479,0.7709321,0.97766566
0.0037561953,0.027608216,0.10512304,0.09670076,0.013287902,0.09863338,0.0057858527,0.015856981,0.049939603,0.9817632,0.010479122,0.9911027
0.0020791888,0.00010488498,0.018406987,0.04748991,0.009337783,0.034262657,0.00042623281,0.0018872321,0.0016061962,0.026375264,0.997653,0.9982221
0.25233263,0.039622903,0.057195365,0.034665883,0.08157691,0.31856167,0.07995841,0.04475048,0.017661601,0.31826985,0.073851556,0.11400822
0.0034431815,0.03475356,0.017539859,0.0031754673,0.008617401,0.041130424,0.0032811165,0.012719691,0.97657704,0.94102156,0.0069379807,0.98479277
0.0014823377,3.9341583e-05,0.00223428,0.0031598508,0.007544458,0.022174895,0.6594815,0.00032505393,0.007707238,0.028361827,0.9041546,0.9993273
0.0021206439,0.00066298246,0.0032663643,0.0027741492,0.007935822,0.9987354,2.3437822e-05,1.922211e-05,0.0013136566,0.0051416457,0.0024324358,0.99792343
0.000965029,0.007604748,0.022300124,0.92638016,0.013265103,0.3227824,0.00058576465,6.666971e-05,0.0060578585,0.019195259,0.01590085,0.98537564
0.049364567,0.0018401444,0.01075092,0.008999705,0.084856,0.31822383,0.93475425,0.0057629347,0.0032253861,0.15161517,0.21448544,0.9223405
0.0023235679,0.006940186,0.31303108,0.92158055,0.02087596,0.052954525,0.0040576756,0.0013346374,0.031648427,0.03496021,0.21526077,0.98629165
0.007765472,0.0027582347,0.28814682,0.046498865,0.0135039985,0.020892113,0.005458623,0.049120247,0.009206355,0.74061614,0.9111032,0.9893904
0.05637157,0.027344227,0.09409544,0.24278769,0.08268282,0.12416279,0.45569766,0.030128926,0.09067482,0.26169786,0.37294617,0.904776
0.073345065,0.120770335,0.08253738,0.39892215,0.019365698,0.119508296,0.0106576085,0.02353856,0.024250418,0.27843553,0.018562526,0.15667513
0.023020387,0.020320684,0.010945708,0.01133275,0.049417704,0.48469636,0.002891779,0.0031152666,0.9363111,0.053805977,0.08698866,0.9582387
0.04855889,0.10164073,0.115198016,0.23967469,0.02881518,0.32270136,0.017468512,0.011593163,0.04115063,0.13300696,0.042072922,0.647962
0.083607614,0.09750402,0.017703474,0.03839773,0.020506889,0.7409356,0.00027236342,0.0070165694,0.017861098,0.14014077,0.0052112937,0.11252341
0.2510283,0.07444078,0.17515862,0.06224385,0.04102066,0.26926193,0.03284347,0.07327014,0.017140627,0.18924409,0.05133879,0.07638106
0.04835096,0.012038618,0.025844723,0.02031225,0.02361855,0.07369414,0.15544578,0.020684063,0.009498894,0.76479447,0.074421376,0.6653574
0.0006625354,0.010470778,0.0030749142,0.001814127,0.0026578903,0.04842499,0.0002374053,0.00027015805,0.99916434,0.05139312,0.0024689138,0.9896034
0.1405591,0.018910736,0.18186015,0.15727389,0.15425664,0.40763974,0.091349125,0.043296456,0.008649647,0.10811019,0.69297814,0.62245804
0.16121173,0.07451016,0.043332458,0.032303274,0.04796338,0.6709175,0.006890923,0.040435404,0.036032766,0.17460293,0.103502244,0.4119461
0.01586619,0.015404731,0.0125309825,0.043865353,0.024032682,0.968778,0.00078359246,0.00046992302,0.0072592795,0.015049875,0.008639157,0.912747
0.04090488,0.028485984,0.2640429,0.0858739,0.0082627535,0.037553668,0.0023176372,0.10501945,0.0037683249,0.9588478,0.068804264,0.54647326
0.06799504,0.0247899,0.08179763,0.08919978,0.05577141,0.5276946,0.011021286,0.012295395,0.020645708,0.08696008,0.116573304,0.69825995
0.0031045973,0.0018795133,0.0041989684,0.005687833,0.020772845,0.99591124,0.0006598234,4.377129e-05,0.012403846,0.009375781,0.0019756854,0.9955975
0.02918917,0.013238579,0.025510788,0.05376184,0.047049016,0.8927887,0.00071027875,0.002162397,0.026784897,0.023215383,0.07995984,0.88936675
0.0055375397,0.052609414,0.06036079,0.25718367,0.020485222,0.054834098,0.0067632496,0.0049086213,0.9387741,0.090625614,0.02751273,0.94083285
0.017230898,0.004353851,0.04847935,0.018543959,0.034421116,0.97141206,0.002111882,0.00081682205,0.004066795,0.03079462,0.0130568445,0.9624884
0.0024020672,0.0043599308,0.011885196,0.044387847,0.014047384,0.049272984,0.030031115,0.0008484125,0.9710895,0.011831939,0.24143288,0.99692845
0.104346156,0.011348337,0.34232447,0.045855105,0.07959044,0.6987786,0.011085838,0.014759958,0.0042500496,0.05610025,0.13088998,0.46485382
0.0019672513,6.870592e-05,0.0012615919,0.0021612942,0.011785448,0.045240283,0.98489875,0.00024446845,0.008774728,0.043824196,0.39802688,0.99897754
0.023369163,0.025286287,0.2272765,0.7708324,0.034005046,0.07630277,0.011587471,0.008713335,0.012491524,0.17180288,0.09420508,0.6271114
0.06820515,0.0019415915,0.016263306,0.008500457,0.043147087,0.60305315,0.012129009,0.013602823,0.0022836924,0.13009125,0.82870257,0.92595947
0.08632022,0.1151045,0.16025701,0.08494374,0.10365015,0.14415532,0.18933621,0.14369771,0.31208962,0.88650715,0.081213355,0.7700945
0.043390036,0.088329434,0.0125288665,0.0040367544,0.027651042,0.23292151,0.0068563223,0.0325118,0.47895187,0.92331,0.015440732,0.767507
0.021969378,0.01150012,0.061974287,0.15489298,0.070120454,0.12210521,0.6335786,0.015425056,0.015453488,0.7069826,0.22051206,0.96766925
0.17592424,0.054908752,0.079137266,0.034154326,0.08131158,0.29935107,0.018728018,0.057094127,0.035387665,0.645619,0.053831637,0.23484123
0.0015348792,0.010977864,0.0064079463,0.0042776465,0.006930411,0.13624543,0.00040328503,0.00075659156,0.9965738,0.02762124,0.014011472,0.99351096
0.012175828,0.008823037,0.041665167,0.015197277,0.027530849,0.18444684,0.60095495,0.0033162832,0.5161895,0.06090212,0.043336064,0.9849539
0.12580371,0.09616333,0.028192163,0.013449073,0.039526165,0.27671254,0.0054657757,0.038444012,0.41234785,0.60753787,0.010245025,0.18164802
0.0055369735,0.029087842,0.016776651,0.006303549,0.009620428,0.075249344,0.004759133,0.0032020211,0.9917152,0.10837999,0.009316385,0.9538328
0.065140486,0.033941865,0.30122453,0.44202787,0.03400588,0.030036569,0.059372842,0.09247875,0.0224379,0.2839807,0.61917114,0.61725247
0.040077806,0.029031932,0.06406093,0.0110345185,0.023688942,0.47536242,0.0005789697,0.060843468,0.008072853,0.97683185,0.020611972,0.8141472
0.045018256,0.0065487623,0.12154505,0.13746065,0.114228845,0.1731103,0.29039526,0.024554938,0.010159224,0.21818274,0.6761062,0.94100875
0.0055782497,0.010033667,0.16321129,0.82239926,0.055439442,0.17735067,0.032175392,0.003468901,0.005292326,0.47213644,0.16681033,0.9916121
0.15356767,0.015343934,0.04150808,0.03264588,0.05211827,0.55597776,0.021484464,0.010564506,0.006367624,0.07516965,0.25723535,0.27282566
0.0060090125,0.0017174184,0.011823565,0.0039649904,0.013749033,0.025297374,0.9871652,0.0048591197,0.012562394,0.8936499,0.02834618,0.9891395
0.05394754,0.045226604,0.15854922,0.084055394,0.035083562,0.37219822,0.005986482,0.04482776,0.01203838,0.8061651,0.03943023,0.7896405
0.0029806495,0.008540571,0.015081942,0.008181959,0.018112302,0.13455886,0.013315886,0.011373997,0.015354782,0.9960724,0.02654323,0.9955478
0.06682557,0.037026584,0.024842054,0.015709043,0.04717809,0.20018956,0.027194023,0.031122357,0.019532561,0.9489205,0.024573654,0.571326
0.18054932,0.014593095,0.065907806,0.014737576,0.0886125,0.599469,0.04448107,0.031283617,0.010081887,0.2076973,0.16206482,0.50706357
0.011289299,0.001529783,0.008796155,0.023298204,0.07628721,0.91479933,0.75906456,0.00042241812,0.0054937005,0.0147717595,0.085065484,0.9940462
0.009745181,0.005728632,0.0243119,0.031897098,0.020064086,0.023169965,0.025694191,0.0067404807,0.86473405,0.043164164,0.78666246,0.9880152
0.036993355,0.006302893,0.012338102,0.00766024,0.024222553,0.96541977,0.00030314922,0.0010372698,0.0117254555,0.019955367,0.02892822,0.89860785
0.0071618855,0.00084736943,0.0047242045,0.01202634,0.02566439,0.02442795,0.008878708,0.00292027,0.74350166,0.03984067,0.9649508,0.99357396
0.02902171,0.0151233375,0.86052555,0.09020102,0.00786978,0.032761484,0.035247833,0.07690132,0.0169366,0.22033456,0.1202054,0.7830012
0.010603428,0.0019131005,0.0020542145,0.026564926,0.0647189,0.6768936,0.000536561,0.000528872,0.058638394,0.03207794,0.66306746,0.9746648
0.11064395,0.03541884,0.31194353,0.038015723,0.057665437,0.089006335,0.2349472,0.29105437,0.059475124,0.25709796,0.61458814,0.768605
0.19071305,0.043675125,0.037110418,0.03760454,0.0774008,0.43500435,0.012598872,0.027169853,0.022496432,0.26696876,0.07239887,0.11438686
0.20918494,0.09641716,0.082512766,0.04791227,0.058638096,0.28634214,0.032331437,0.04014936,0.11117199,0.21860656,0.047352076,0.1316151
0.057076275,0.011363655,0.025468111,0.082357556,0.07179269,0.23657542,0.025082022,0.014366567,0.019293219,0.099761486,0.8479775,0.8561754
0.0539802,0.064887166,0.36205494,0.56222606,0.021380186,0.038874,0.039635777,0.076995105,0.029430538,0.12834623,0.14243397,0.422954
0.05976975,0.049401253,0.0501433,0.18544242,0.12087926,0.82448435,0.009751707,0.008643687,0.013851821,0.17202163,0.04075575,0.74977434
0.011905193,0.0037828982,0.91469663,0.03993371,0.006698221,0.061537266,0.36296836,0.0136832595,0.010103226,0.06763506,0.0248788,0.96759945
0.0013148785,0.011085898,0.004888445,0.0037304163,0.004831046,0.06388995,0.0013111532,0.0005573034,0.9973915,0.040602326,0.011691332,0.9933928
0.0047421157,0.007902592,0.008470058,0.027641267,0.019256055,0.961834,9.423588e-05,0.0004454255,0.006516129,0.06058824,0.034958065,0.9917736
0.06586519,0.024587065,0.08812815,0.08231139,0.051565498,0.11352676,0.31033218,0.01949659,0.40771782,0.04742369,0.33217373,0.8532292
0.15767303,0.060331464,0.026350498,0.017521083,0.08340335,0.34086728,0.019380003,0.049924612,0.07921219,0.5685246,0.074449,0.27804726
0.010990351,0.0033370554,0.04072243,0.011019498,0.044987738,0.11613488,0.97875345,0.006984234,0.013644218,0.6418025,0.061255038,0.98964036
0.0062003434,0.008218735,0.0065100193,0.023195505,0.010730088,0.98684776,7.196975e-05,0.00013631582,0.0048158467,0.009715706,0.004027158,0.97534645
0.06821823,0.0045980215,0.03182453,0.035639435,0.13109532,0.32241288,0.06872743,0.02137646,0.016942412,0.14491397,0.8771727,0.9212802
0.002388388,0.00052011013,0.0013174415,0.0025121272,0.007074654,0.99822485,1.9387213e-05,8.208601e-06,0.00027930737,0.0060796738,0.0010770857,0.9893997
0.18760681,0.0531151,0.045800656,0.010430843,0.08570689,0.5142401,0.07562259,0.12199816,0.070833355,0.6806945,0.054075718,0.5835993
0.015777946,0.02189976,0.017773092,0.018039256,0.03106454,0.93199915,0.001845628,0.0016833544,0.019840091,0.15039462,0.0034617484,0.9457119
0.009598613,0.034674913,0.0771845,0.08869916,0.033767432,0.12514076,0.0049572587,0.027787387,0.048026055,0.98679143,0.032417446,0.9718527
0.10594985,0.0729219,0.08738297,0.15516487,0.060004234,0.13083795,0.024707943,0.09019041,0.056558788,0.75452805,0.28273296,0.5140127
0.07970646,0.044317007,0.022907495,0.032076985,0.10756284,0.5113513,0.0057652593,0.030022204,0.0390836,0.9084107,0.047849327,0.6775869
0.19384858,0.07487267,0.09855908,0.066286445,0.05153349,0.38888237,0.0073204935,0.03442678,0.03579086,0.19664401,0.029785424,0.08840701
0.01645571,0.00076279044,0.0071252584,0.017302275,0.07150701,0.7988504,0.06109619,0.001044482,0.0079268515,0.019183189,0.8463923,0.9953204
0.0020399988,0.007764429,0.119576275,0.95804816,0.015827894,0.06880885,0.003289938,0.0005762279,0.008044422,0.090186715,0.05279857,0.9737693
0.07740253,0.002028495,0.0092430115,0.017216563,0.06050971,0.3543325,0.007517934,0.008226812,0.01407665,0.056648374,0.95503163,0.8955519
0.0064323246,0.00012880564,0.0027264953,0.0080397725,0.022762656,0.058674067,0.0062550306,0.0021107495,0.0060301125,0.055328637,0.9953531,0.99506325
0.014353812,0.0056631565,0.0017533898,0.0017013252,0.009004444,0.9883323,3.168646e-05,0.00012800097,0.0055762827,0.027457744,0.00048086047,0.67936194
0.0051079094,0.021063834,0.034700513,0.017416209,0.011823118,0.056694,0.0039593875,0.027006686,0.048741966,0.99813825,0.014202207,0.97706556
0.049262345,0.031736463,0.07117605,0.63109976,0.05927667,0.07461047,0.05145511,0.0155444145,0.04261449,0.10351974,0.5185706,0.6639668
0.029093325,0.031701982,0.30647972,0.73504347,0.076182336,0.2090798,0.13437012,0.019039929,0.009510964,0.4983488,0.10352492,0.93529963
0.04782656,0.01866427,0.090085894,0.08750537,0.07634565,0.5354527,0.024293661,0.01704359,0.0039623976,0.4997849,0.10062906,0.876178
0.23098767,0.080010116,0.089509696,0.10079229,0.17747039,0.56479114,0.02533701,0.07464734,0.03669709,0.45958295,0.22492519,0.40387315
0.00364995,0.00042283535,0.07847881,0.081558436,0.022039175,0.10076466,0.0012045205,0.0039120615,0.005410522,0.023207575,0.9920858,0.99831706
0.010825664,0.0019618869,0.007952303,0.0073338747,0.03886202,0.042443097,0.9528805,0.006492257,0.008519888,0.85647994,0.14936319,0.97592825
0.026217312,0.0032785833,0.043813586,0.10771516,0.11104083,0.2692113,0.015592098,0.015517682,0.004359305,0.42646798,0.91051686,0.9701443
0.12913251,0.012252182,0.03461656,0.024021238,0.06472972,0.6846032,0.01562965,0.018305957,0.016026735,0.09834108,0.41780403,0.79040015
0.12592593,0.027245402,0.016816974,0.0135731995,0.017075866,0.56930655,0.0008196533,0.0067586005,0.0040017664,0.18261528,0.0045503974,0.029946744
0.050348103,0.00371328,0.0062790513,0.004398167,0.017794997,0.96813524,9.540237e-05,0.00084990263,0.0071319044,0.016239852,0.056466877,0.80334413
0.18702525,0.079423934,0.103281766,0.0787999,0.06296873,0.38528532,0.007932633,0.071599126,0.016102701,0.56517446,0.07579738,0.18530056
0.0069556534,0.038015306,0.008046031,0.05770871,0.025341362,0.920098,0.0002718866,0.0004799366,0.20160604,0.032367915,0.0035474002,0.97357535
0.0020426512,0.00073593855,0.96935606,0.04478988,0.0028379858,0.020237118,0.09899053,0.008303225,0.0024911761,0.035065025,0.34028447,0.9976138
0.12114534,0.09771028,0.09452152,0.28753036,0.122626185,0.36223382,0.07563898,0.027469516,0.042280465,0.2063792,0.065666944,0.36107123
0.0108096,0.0036514401,0.008483589,0.023120373,0.07067603,0.9762945,0.0059295,0.000908196,0.0065398514,0.034508795,0.16554981,0.99376833
