worker_age,years_of_experience,daily_work_hours_average,breaks_per_day,tool_usage_rate,num_automated_tasks,ai_planning_support_level,feedback_score_realtime,task_success_rate
30.87365613,1.433527897,7.098291991,0.898403055,19.31655781,2.185921972,0.978948221,65.19184933,86.60901178
27.57618319,21.09101572,7.887637738,2.058121331,10.6794105,1.1678307,0.996040914,72.52231857,91.36605441
49.42253142,28.58007447,8.790258636,2.951595394,5.178239979,10.13325076,0.966934084,52.43764478,85.13684918
42.64267894,7.088259193,6.33401786,2.005399161,0.255506942,0.897687201,1.015880169,76.08876755,92.14549334
40.18671966,20.22579785,6.570807334,3.055277963,11.3991845,-0.073420387,0.940505824,75.3680737,91.27589026
33.71213813,11.37243974,8.337868799,5.169263949,7.274653781,13.65316077,0.959665485,81.76468236,61.82040088
42.36547979,12.68669586,7.383543718,2.078650847,5.12479326,11.21658904,0.993824735,53.22036853,71.638602
39.58327842,20.71369057,7.605793102,4.998236813,1.745415119,1.793189815,-0.042280101,62.66726702,73.06323676
20.74329386,24.20339675,9.370717295,4.087022787,18.02041954,4.578868029,1.007937088,54.06131492,67.62433655
46.31838442,18.19189994,4.005887467,1.019589949,0.792256835,14.12268239,-0.016779232,70.00477948,95.0831265
37.14102867,29.91269466,6.196982126,5.011364702,4.100747064,11.01870308,1.002401015,62.06187042,86.33555592
55.79830952,22.67597248,4.970110999,2.893483834,9.26389003,3.148158805,0.005745009,85.43003261,68.21970028
43.34868408,25.41782327,9.155324943,4.039247641,8.109150832,8.962434812,0.993252256,72.087758,72.32229954
28.34524434,6.064271874,7.834525893,4.035351988,7.791398912,4.926677049,0.002104745,85.32267486,87.37395503
33.23613892,10.75900981,8.552850184,3.954542122,6.671915823,-0.141760033,0.939432178,89.90869748,72.57482333
42.85949844,12.78396914,7.40014378,1.950580424,4.723585685,11.2620406,1.00220262,52.28808999,71.65102153
57.56545131,33.44524669,3.898093404,0.976014092,1.100081233,9.214804397,0.959892781,67.67175044,80.26313452
26.37485115,3.343472378,7.806380847,0.934455892,18.19736726,14.40006479,0.008159974,55.40164563,74.61283269
57.90535648,9.772249099,7.760405533,5.025426716,14.03061042,7.147056174,-0.002443291,64.77405752,93.90176207
49.76307101,30.81105541,8.412569237,5.047192433,4.6284777,5.138630359,0.00174643,65.23624308,64.01117449
56.24449968,18.47598581,6.762179207,1.015009954,16.74685365,0.826819551,-0.011582682,50.20609523,83.42908734
31.60910169,17.08917047,7.40919006,4.967370267,3.051950326,14.05874344,0.000995924,86.76596115,82.15765186
57.85202808,17.34298515,8.59563166,1.027493051,14.13767628,3.066215486,-0.008985178,67.24775362,88.12105808
40.05826095,30.39829578,7.099652762,1.927962915,6.293384489,13.10381407,1.029586922,93.39146131,76.85405131
42.95742834,27.91154021,8.43916866,1.001435076,9.025127523,13.83848351,0.998026055,73.77507996,88.43648463
36.37429747,14.08554969,6.298686561,3.886438087,9.912332328,13.23980328,0.99398923,100.5506754,91.97165957
47.33280189,23.61470675,9.363766205,4.006181456,5.879759016,0.994367869,1.007019028,74.98691418,97.96842145
57.93991016,18.67438966,8.586934231,0.987421563,14.72646395,2.951297312,0.045303376,65.87252043,87.88625607
56.64470585,30.54264112,9.88440889,4.995410779,0.010387437,10.77287442,0.986061513,74.43485239,90.66068576
47.32523182,23.49561973,5.308107855,1.076303218,4.005910529,6.835071957,-0.019525869,73.51062433,68.86136276
32.80245382,33.64624585,9.940184886,3.020396226,5.49954608,2.344840483,0.994783903,100.0831935,70.31572434
56.38205161,31.0886703,9.938526302,4.921471214,0.176624356,11.23462973,1.002704266,74.35023589,90.5068616
43.28541366,32.13960554,4.831458884,1.99639595,3.219469714,1.870527796,-0.001674954,82.22336237,85.20669234
31.60592098,7.596672395,8.97426852,1.141007253,0.00670432,13.30918046,0.993318563,68.52327102,83.03586817
58.53931406,21.05102051,6.280324588,2.978252631,14.8904846,13.12092507,1.030852868,51.05182409,95.18713096
26.14807453,29.37802709,9.608313605,5.057434513,6.063864264,3.054162554,0.975171192,75.22245765,73.56983096
24.09955705,17.08573268,8.639067976,2.040411566,9.740147396,12.12445443,0.972653312,50.60911094,96.41977878
51.29403747,22.85330073,4.660306846,5.04692148,1.141951614,7.777556132,0.020319958,66.67376671,81.26877966
36.58816073,31.72729413,7.411122404,1.929166629,6.162221461,13.0659438,-0.034682391,82.89545965,94.81072983
39.77454959,29.7291201,8.075075818,1.06030349,16.52282366,8.044810331,-0.028320955,66.20080907,93.77651884
53.2370543,25.29779129,7.215174913,1.025549066,2.969760246,11.01102106,1.00342755,71.66687595,79.13763998
35.41758117,29.45193763,9.275981733,3.95895934,4.157804337,0.946564258,0.010402981,74.89253403,72.20504976
46.71182485,30.99669824,7.983613405,5.022883292,7.971065694,13.95895097,0.995476296,87.7569882,82.57176322
28.81604344,25.8592723,9.478944292,2.972663783,14.05378293,0.037048014,0.996769457,67.47572,83.80324285
47.99579508,1.283157032,9.553598921,1.006117189,5.889280844,9.975685281,1.01456975,51.20085735,94.20293724
43.37973318,27.52931722,6.91680414,1.910132408,1.95293955,7.167491938,0.976462942,75.44119594,84.69198329
58.79447525,18.37530986,9.165303713,5.114880667,2.793083477,7.748692805,-0.009009461,62.73149351,64.03427733
22.53714677,14.51972666,7.710538491,4.146670332,13.68878823,0.155379555,0.014655614,62.17031038,61.89548497
54.57138204,12.29733194,9.27570973,5.066757809,14.81533762,13.8432435,-0.013221013,92.68287868,97.05551151
30.62635592,9.71673168,8.285779323,4.104965907,9.490471099,10.01956202,-0.03864786,70.37575512,93.34081136
52.62364779,8.285891022,8.716959919,2.899382921,16.1663603,6.201458569,-0.002802838,72.52449465,77.28754558
50.13321845,3.325671363,7.790324983,3.080344161,8.638854959,5.957377904,-0.022011269,71.88620835,87.62581395
58.41208837,22.93083937,5.691217568,0.995305682,5.18624224,0.387178722,0.027085361,65.92048535,92.31787475
33.75722247,19.68141391,6.230465345,2.056413239,13.43429537,0.647015324,1.024311507,80.55449193,69.31247425
48.36982576,22.11501107,7.903889637,1.976939878,14.26369222,-0.080207284,-0.027910187,92.99717816,66.88272365
30.49925832,23.033752,6.725055775,1.94308106,16.02656037,9.195339709,1.005030606,50.48142602,69.84789973
52.17606129,29.86270898,5.422598124,0.971120364,5.892359994,8.995048863,-0.027337613,86.35552846,88.38939518
40.45415773,27.19495512,10.36239848,2.044272491,17.08425597,-0.323691048,-0.005738549,57.80821897,64.64301076
35.69931564,2.76917942,6.720058324,2.947284228,2.40746628,14.26567799,1.004685623,82.93959205,90.92521638
34.65289731,2.916617174,7.244375522,3.013910508,12.28868785,8.163615001,0.033893164,51.39447364,66.7666304
47.99897406,10.46613545,6.741336485,5.051528119,7.289495113,11.24378336,0.004601498,98.07668687,66.00217032
55.92731813,8.252651357,7.025007343,4.930817753,16.26502872,-0.18633934,1.001773939,95.88356751,67.09979528
27.05261463,34.4924898,6.195386533,4.037380669,16.53707275,10.11480579,-0.014688266,59.07794495,76.44319882
40.43455198,5.301123779,7.342356981,2.893856907,17.652397,13.86298469,-0.00763144,56.66457494,97.82185604
33.96333425,20.48084689,6.952356412,3.003034321,0.233453887,6.947881448,0.008799714,95.21728916,70.53004501
48.86264696,28.68332393,8.804240337,2.938708003,5.662780372,10.27667499,0.951544065,53.01149354,85.63084643
42.75284402,7.87537886,11.15014639,1.011598364,12.17997885,11.34260677,-0.007577456,86.60028884,80.36247944
42.11127432,13.28798535,8.300883671,3.009797429,1.896552572,10.82516008,1.036876378,76.20967799,95.50258603
45.62791452,22.69479813,10.3109155,1.970791077,7.408008634,11.22572617,-0.055367098,65.94006784,91.16099705
54.00670641,20.32498072,7.075472262,3.852418809,16.07228829,9.034169126,0.998854021,58.70597738,76.49803317
43.76428544,30.32719676,7.648560693,3.926984125,7.016526891,4.903927822,1.043246996,71.41004775,81.31712826
43.15459073,27.31682619,7.23649894,2.943550752,18.9199376,10.13473533,1.038281576,59.70456272,78.90337319
40.29245881,23.435089,8.934315337,3.955459503,7.805243777,0.48705621,-0.007943459,74.6261637,73.08589217
46.3307188,22.20960408,6.353924023,5.086739614,2.199292045,10.25521139,-0.01653555,96.41438531,65.36527225
25.63882423,26.93344936,8.586568396,4.891807794,12.88119097,10.97882037,1.022712218,76.00393367,99.08555761
32.54430529,2.305693376,8.138501431,3.10311879,13.74583893,2.456572792,0.983088478,67.67036761,85.481897
26.64387792,26.73493203,9.861743343,3.037960059,5.11616611,1.082980626,1.049762721,83.47298722,87.1190063
46.70428005,26.62726765,6.573281044,4.055365429,3.36940432,10.3252597,0.012766504,94.83776443,87.72457211
35.74956965,25.63761659,8.107572267,1.936706633,1.53037391,1.910492158,0.99984722,91.09077947,73.8358155
54.9939062,25.82123606,8.138221066,3.063563603,13.38685167,3.96340281,1.01671357,81.82495189,61.78829403
38.65123043,6.250242008,7.849294727,2.971296348,19.42891929,5.032325007,-0.028165999,86.65975754,61.06232944
44.47876919,12.30333872,7.402641204,2.024614296,17.88854186,6.748668136,-0.001875748,53.14356539,68.38637412
41.92074487,8.530470176,11.34618466,0.909926253,11.88598514,11.0678881,-0.005943082,87.38027641,80.75678335
43.15007111,9.142755752,6.257360524,4.960799012,-0.199184004,10.9685251,0.971347864,85.96334149,74.93109708
44.05129594,22.78032096,8.849231243,3.074588107,16.8195558,-0.20784899,0.971636194,95.23264893,95.93406966
25.79282579,23.06135211,7.725867474,3.028789536,3.369315234,8.921539676,0.027729058,77.13373912,60.99385369
43.64938447,12.99965606,7.443234519,1.941835906,5.376034725,10.81849434,0.988869599,52.91467763,72.55233639
56.93246462,33.95956034,6.36574651,4.872073352,15.34915503,10.96915299,0.968567963,59.78919025,60.83755661
25.38885546,23.8073481,7.470495609,2.891280839,15.81191845,6.300655849,0.994749963,78.16098144,62.32437417
54.73266057,1.803771171,8.817725176,2.983528495,2.285425883,5.938517254,0.971393681,87.22509268,90.01820278
41.43347039,9.519362107,6.748942503,2.830563999,6.935404962,8.146675994,-0.029512246,79.52431355,87.97571348
42.17506288,29.90570174,8.317978906,1.081608514,5.313352412,12.01644897,1.03342385,55.43664371,86.59014208
57.25500365,27.86024306,7.712126505,3.974257683,15.531262,10.01697396,0.966472754,70.97612693,84.17973672
51.87843788,20.23472511,6.848914737,0.922831232,14.72515056,8.08629482,0.024488329,65.62672462,67.88055283
48.25298551,2.313416843,8.347147528,5.068616953,5.438455472,-0.160901869,0.025120323,61.305879,79.58623925
55.88714598,33.44208288,5.592388977,1.931668708,8.952960266,7.349698063,0.030414374,93.54602407,82.10187449
55.97080495,21.12304517,4.216533472,3.931572968,8.40334134,7.967024689,0.9851636,85.63908101,69.26367071
39.14905264,2.690720024,5.383639801,1.953870246,17.49772224,11.0140037,0.019962797,63.78524549,81.26578258
44.19156374,19.73576719,6.307845447,2.005696382,8.708670126,6.017338881,0.01780091,50.80097847,65.76799349
56.45824541,21.05894302,7.936497772,4.902753296,11.30058972,10.30350166,0.026964889,54.15915365,81.07596224
28.50800818,7.546265127,8.867820476,4.983688428,1.995229787,9.190420525,0.02090195,55.63837201,88.76371808
41.47788585,29.23714919,8.95270891,2.109238697,18.43783218,2.021841194,1.014888012,57.66889015,90.92648634
47.98040675,1.14342103,6.872669298,4.957087817,12.06291949,9.268712734,0.021661543,68.09969436,93.46634652
28.86958358,15.21410361,8.030563761,2.844487982,7.999360295,9.247301039,0.053496441,67.38856766,65.21121528
24.87025661,3.544983476,6.082251033,2.968074393,1.472659765,1.131003752,1.022275485,90.22689022,86.92362188
27.27740831,29.94796102,8.169773477,4.949866715,14.81753318,11.2422583,0.001905615,61.32969771,97.76186987
46.47437537,21.4408506,6.159774173,4.989646036,1.799993523,10.16927104,0.023240147,94.67891183,64.0796741
35.50888571,18.77723192,7.380516158,2.928953073,9.444728669,4.798648694,0.04313478,52.55802036,84.47266891
48.47953676,34.71078319,6.207917685,5.083471619,6.091209237,3.076561846,1.02887047,98.09925966,98.20708853
44.99310425,28.48410785,6.258094908,1.990253694,7.008020439,5.25772665,1.008718702,75.57093047,60.70141316
38.79348667,34.65470611,8.669654793,1.073683002,8.995400721,7.746035936,0.003299473,88.23094896,76.2911278
22.35177048,11.54888787,6.824806507,2.0659463,15.85833415,0.439279314,-0.003592476,74.92018658,97.77538872
55.83947862,19.5535763,10.07559873,4.020895821,3.792417282,7.708171344,1.050905711,75.07485797,99.41978125
27.48822381,28.36902237,9.754743329,3.037449104,0.449586638,11.91715311,0.985779011,71.5235894,80.73605785
28.13528577,27.10477741,9.77938775,3.039751267,4.972520818,1.088296644,0.997241305,82.29114449,88.30924858
37.34664509,33.4275632,8.778795996,5.027465286,0.990398524,9.932632158,0.007583918,68.51491787,72.66084392
29.12144294,5.077337077,7.043122321,4.12386366,16.16939046,0.273609315,0.04335459,94.28730821,68.29917649
42.67749586,9.067660897,7.62966728,1.082402377,16.09575924,8.005344467,0.984674073,63.15195417,100.3523585
40.279901,23.1809765,8.829180054,1.103967256,17.3813814,11.04935252,0.073556006,65.20264608,59.55663596
24.88549804,19.32862845,7.926437891,2.045215516,2.23670083,1.034780156,-0.013138947,88.34016864,96.44940923
57.18184184,32.93826571,6.292728629,5.015349814,14.9283732,11.13428442,1.026090821,58.89534006,60.44086894
32.57648682,13.02913732,7.897788072,5.113828505,7.92853674,6.899565833,1.005357523,96.93665882,74.77290163
24.99226253,21.14624992,8.929019108,1.053382099,13.20540092,5.167560113,0.955587809,82.91388013,63.6717238
22.6435894,18.06245206,9.274902989,1.046456501,17.08131735,5.755637442,0.995749059,76.43825899,92.28921431
26.28894893,31.40339188,7.1502671,4.950923981,5.193284386,11.9073213,-0.017588447,88.45555278,97.19000844
37.06646791,30.43624284,7.133119196,4.010406709,1.653047485,6.16491561,-0.018842368,83.97698692,98.12853634
49.10809335,7.016327431,7.590444958,4.151046316,1.922585101,6.288210453,1.002619546,97.67236263,69.19436845
41.94793345,14.78291703,7.843815233,1.990059766,12.67664835,7.691486036,-0.002028356,61.60545071,95.47547721
53.17581061,7.600720267,6.647049048,4.860560963,7.604851378,8.253214993,1.016284412,80.97523067,95.15069864
30.00799051,21.36546843,7.571551501,3.993708967,1.870622719,3.928538096,0.992041878,60.14503064,99.68245058
36.24477646,7.740026672,7.622971967,2.005624269,6.525656259,3.244916996,0.001218387,54.06763139,84.57502539
55.45654693,9.367843838,9.427329677,1.971213516,15.10636709,12.08497674,1.031450787,89.74069553,66.13432131
45.57497515,29.33271772,7.264435707,1.945702401,3.414309432,1.029511614,1.025924688,95.54890067,94.68740069
23.02794588,0.486782119,7.612440659,1.915407707,8.971944079,1.803194583,0.019804605,60.23178789,71.01293868
29.91434138,33.94125265,8.273468455,3.034789427,5.0230889,11.90897846,1.021851746,86.02252431,64.71855626
44.64621073,33.3132113,7.908425232,1.062228433,16.78159926,6.868968809,1.003073815,81.09543418,84.82687576
50.67097081,31.48326206,6.32109094,5.034018239,18.94552245,6.020255646,0.038815105,50.67020753,77.696418
46.87389146,10.05561975,5.607466096,5.04846908,3.397863595,9.917658303,0.951122082,78.59898798,97.02486238
35.18291753,16.72936758,6.73731856,2.833525947,11.71033556,2.178780182,0.977685441,62.25486732,85.42303553
27.01113781,32.51801752,5.375916027,4.924756973,17.69709703,14.20640924,0.015251823,66.02159934,86.1505685
31.96698041,10.84823035,7.212907778,2.893623319,11.63163373,5.480450803,1.021843676,54.68894696,78.71868306
33.55895887,34.94720142,10.01065575,3.102311626,5.038312236,1.893678786,1.014628243,98.15189796,70.32866969
51.06459484,18.10961919,8.120498253,1.978463955,6.796389153,13.55062929,-0.038855235,56.25475078,99.21741962
34.58742984,27.26198998,6.350665212,4.060631284,17.31264548,4.964630217,1.017833507,54.67031683,80.61373087
26.88619398,24.22464648,8.316478903,2.079127368,3.015144223,4.919477496,1.005497607,83.87634129,86.20357176
43.32199675,27.72472623,8.441323954,0.914189544,8.839540792,13.92494837,1.028523543,73.46583689,89.11134827
26.0860468,20.96712759,8.04557994,1.152541725,17.30883993,8.73026876,0.022031809,80.2186651,95.90769262
57.7554518,22.91587212,10.04955486,1.91963725,9.43803719,8.621940295,-0.030843333,93.85728254,59.18358289
55.58667869,32.93912333,8.776488151,1.044482833,4.21462981,6.637637235,0.976488329,53.38856516,68.88949922
36.32106345,11.53287992,7.860106956,4.061463862,15.46464663,12.94220759,-0.013649461,97.06872442,91.28915497
55.48644996,2.250625604,8.167259752,0.964150853,18.75728149,14.14109741,-0.0010148,91.06868014,72.01470295
25.9356493,31.92342418,7.122702706,5.011461024,5.436693681,11.91559193,-0.015814541,90.18453363,97.05264447
36.25502254,10.07020716,8.56377093,3.001445465,12.12636592,14.1341021,-0.002147496,91.59932544,63.62135601
36.19475612,2.673821591,6.356171391,3.934092476,9.292494193,5.244086002,-0.020375489,50.86425744,62.74572745
23.35307955,24.25440294,7.012608849,5.055917609,12.33964363,3.897127873,0.960375358,76.16743456,85.8647956
46.1375538,13.75622195,6.387839168,1.914871288,16.19531343,12.8206558,1.006109555,98.64655402,87.70293297
59.76013292,2.538977546,6.905637356,1.010704772,8.850765509,10.09893077,0.026185079,81.16882494,81.6775263
51.37669055,29.23054998,5.343848609,1.033726024,6.215137621,9.02854666,-0.036176514,86.51250857,88.23497775
37.15256114,29.07129249,6.971112479,0.913054351,10.33186323,9.805923426,0.986153359,56.82518392,96.6247277
51.60862405,27.54150014,8.873705728,4.008738925,5.210190732,12.36863102,0.992075173,78.63271936,88.1487951
22.60583884,6.360340323,7.234030407,2.984203703,2.09459695,2.959583608,0.021220005,70.41493126,96.70845158
45.771508,28.84221109,6.053042255,4.998132002,2.143681439,13.11376803,1.030862475,70.46964917,98.82134712
54.65251616,4.543103896,9.105160185,3.96711779,4.235987915,0.062015187,0.032774727,52.68876279,70.03428365
22.87130869,11.50806145,7.685122813,2.042833525,14.34192233,12.17609809,0.965784246,70.70136627,62.29557255
54.72067476,5.477354883,6.964737412,3.07333803,0.317098776,3.975752396,-0.000817186,64.67913237,92.60445055
53.31340073,30.60209431,6.657742655,5.043542309,2.098564451,2.761813369,1.020968167,97.12976251,60.01682704
30.98659813,33.8569519,7.959713822,0.949056823,4.76927812,12.09820603,0.995302298,81.00654403,86.37120586
53.97230208,7.471717442,6.326703559,1.963695973,9.832552246,2.823099304,-0.043869313,50.08189126,90.85438639
37.847357,12.40345188,8.640777958,3.035582954,-0.665510589,1.962493026,1.01121095,72.89793194,98.33903543
28.08275143,22.5666572,9.592570884,3.98039375,18.95819436,3.927089675,1.075330167,58.50104873,98.92456105
58.13589878,18.36240721,9.244293896,4.993767029,2.449137578,7.675914629,0.006378158,62.3447917,63.89917118
51.94711984,31.66611305,7.793588613,5.009900833,12.99883711,2.807955121,0.059006733,87.71971424,93.82895566
32.77381662,31.18979283,7.228197075,1.97420659,4.487503034,10.84072999,1.006740688,56.85727589,79.99777648
47.44802752,19.81584178,8.047826095,0.704537728,2.634938747,7.081966427,1.009270045,60.70021926,95.18113745
22.1449195,22.85919209,8.614598808,3.080720484,7.496535707,2.184327256,1.058262284,67.02470082,93.15354693
31.00251004,27.51687634,4.885399061,3.90611458,18.51030008,13.93420112,1.004942824,93.50079412,90.92003579
36.31459592,12.40193417,8.000116606,3.019753188,4.912295951,7.151639158,0.985053051,74.15307434,88.36698112
24.83224488,2.037502164,7.828313516,0.980132361,16.15014212,9.87828205,-0.019942901,81.05357881,81.65588385
44.92897054,1.686418032,6.975016718,1.089979425,14.65493964,12.84173132,0.981985289,86.00192128,88.95106216
36.43592632,8.143251256,8.815112713,4.003315759,6.352510105,9.899144201,0.97494132,49.47987463,88.14833517
45.14248269,2.344773314,5.483009836,3.101001305,17.47211906,13.78626887,0.029302902,60.3406543,61.52406474
24.32346579,12.06918714,9.383534943,5.032938766,14.25417412,6.239995958,1.005141153,96.22764289,69.14758397
36.53338021,29.74376307,7.799205997,0.993928486,6.062302298,2.004763817,-0.009953985,72.9726932,73.85640715
22.6901032,13.28379925,6.945422274,2.030193659,16.28643595,-0.401323647,-0.011213389,73.7531528,96.16745691
45.44346373,28.5473164,6.660060542,0.974223236,2.81061598,13.19628746,0.996728677,62.34708913,95.39067306
41.96830491,23.49060777,7.540035035,3.958054018,7.123951893,12.44926631,-0.023422844,56.00902489,92.94020918
34.93807853,10.22639087,6.741488432,1.998160062,7.658102976,9.998700362,1.061038055,79.44384917,84.38082147
56.77975322,28.34768623,8.263098341,4.94283148,17.31095987,12.81782782,-0.003426106,96.20025483,75.22064261
46.86055009,8.4068695,5.505054982,2.987324496,10.09120958,4.939473257,0.977957561,56.18164656,76.68679074
43.50205877,11.94807075,6.660386749,4.979313819,7.534665011,7.10732385,1.002332575,93.98313375,88.58743514
41.12918227,3.958263908,7.24785286,2.064946281,8.488178516,9.327882615,0.011097983,52.23116101,95.48578216
45.77419409,30.67614615,8.034110034,5.008565364,7.919529159,14.06043756,1.001696797,87.35167636,83.01327027
32.53099759,26.60005301,8.056869807,1.997433768,4.172758644,1.081378372,-0.020942508,70.48668988,74.77716673
58.73186034,18.21017188,6.500183602,1.092896161,15.11268126,11.02066088,1.028819595,56.14360363,65.97938506
42.93790636,1.656127737,7.647238852,5.130053489,9.035394682,9.933574132,0.003916387,61.69584767,96.66584493
40.07524247,28.63367516,8.849549316,3.955013011,15.73516683,11.15130673,0.016731768,96.84007801,74.03704481
42.0881886,28.16865256,6.701906148,4.974265221,3.6028338,4.57170013,0.035835344,82.33855022,67.59878074
42.8481685,30.88343851,5.319046769,3.111373267,14.9554884,4.660685851,0.937092429,87.22059038,69.75664893
29.69381614,20.31113982,7.557472616,4.037321611,2.160879274,3.920212576,1.01518071,60.10082834,99.1897924
32.68513566,13.0119561,9.672899453,5.05714774,7.580773409,3.79827237,0.981396156,53.18523815,78.96330762
30.20727742,0.239956453,8.621564836,1.986107924,18.25544962,3.090568584,1.005374904,54.64014118,66.88550942
58.32741682,3.422796474,6.877236078,0.931156754,9.05767499,10.05182219,0.010394818,80.87432946,81.41109135
45.76147275,10.89748911,7.17077149,4.96348457,1.612170559,12.03201374,-0.011198756,82.15590165,68.4041121
33.89464364,21.70124434,10.21269973,2.990650158,12.75615712,5.008851136,0.975177569,99.2003415,88.21990336
53.16942834,26.45513164,5.457110755,2.958713156,18.39041345,4.943568913,-0.0093127,68.89362108,63.29566241
56.51667783,6.952276811,5.035564488,2.069958956,0.863354623,2.058820755,-0.015202819,77.05362674,88.61089199
28.9869547,14.16825664,7.93651248,5.096471253,18.17267741,2.150475115,-0.002535682,54.91019854,96.3561714
51.00548714,26.14254398,6.096357051,4.961669139,15.14318016,8.555636323,1.030050312,52.04344513,70.48779461
26.13928272,21.03547986,9.554811584,4.093110426,7.77434494,12.91442811,-0.036913627,77.14985207,82.16494646
58.05093976,19.74710524,8.353569536,5.022778417,12.97223273,2.101699607,1.033828543,49.43175845,81.64433218
40.94763261,23.79022129,8.831824265,3.983068994,5.976947564,-0.217644072,0.965907664,77.48134568,68.49797738
44.42174544,23.63297312,8.095429945,5.042509739,13.75655409,7.080947559,0.989861408,49.44579264,84.85881431
42.30528572,28.03964747,6.117230669,2.16927573,16.94084125,7.992401417,0.994243891,54.96729886,93.95497296
40.76505108,15.20050692,8.315222884,2.043925268,3.868789156,0.939958313,0.982493931,61.79572758,71.80174544
25.9942632,10.57308911,7.150854344,1.925747711,12.14145805,-0.432862091,0.007672248,97.63572947,76.05831065
58.18519288,6.481020801,6.390998035,0.962215147,1.040319701,3.77854116,-0.009901561,62.38445857,76.78621404
31.30250497,10.27603027,8.193986067,4.086971304,12.80716069,9.07238146,1.006340773,63.84926376,72.97311001
28.24136985,5.657234127,7.713881139,4.121222566,7.906990708,5.067827673,0.025612331,85.88219433,86.62576929
40.25592612,7.613153892,5.887203165,4.976905331,6.060747637,11.92933054,0.032211709,64.02094574,70.91804757
58.65578712,2.491561486,8.557342857,3.967026303,10.95170606,-0.371885122,-0.005888211,85.65149358,84.07065292
41.4863634,3.386510407,6.167798524,5.003633287,4.254746968,4.789659958,0.982805618,59.11626539,67.78067593
38.30200155,18.76365985,7.753361281,5.01031944,0.269078702,0.985604277,1.010900169,52.39205209,84.35778444
30.34735603,23.23702099,7.16553517,1.930292381,19.04868656,12.43910806,-0.01538328,50.05097581,63.65705736
48.17259088,2.37172503,6.724539225,2.912068578,11.76762651,1.058065588,0.005904035,69.94487238,66.19339974
38.2722207,5.063978912,7.934520314,5.014776507,10.10079242,4.812686447,1.014824518,77.80253614,90.4037058
37.68594662,6.067095875,8.034067146,2.964858883,19.15898636,5.073492422,-0.031740313,86.64594147,61.3765676
35.01644988,29.09497993,7.836777464,4.912694585,9.237502869,1.922260702,1.027670601,50.31142326,85.85021238
42.93262223,30.55353023,6.104733187,4.907965456,11.90118923,14.22925634,1.00493274,54.81579357,64.73620852
24.00332368,4.553147187,6.71210594,4.941921168,18.61319952,12.26948241,0.985664285,87.38875876,74.83992666
24.99146814,21.79455595,7.193580878,5.060576098,-0.110258342,5.009875247,-0.009418962,65.31926118,62.87334607
49.99711762,30.07365251,8.336732834,5.035188688,5.329260108,4.919517853,0.011379924,65.69671407,64.18988253
42.57166934,16.12369675,6.289813974,3.058478411,18.94628344,6.237102673,1.008776215,72.74239851,73.31584693
28.88863689,7.442101101,8.738042077,5.05030496,2.324082841,9.063148066,-0.007306698,53.78410103,88.25748686
42.48624621,14.52142606,7.315180603,5.029940098,0.985992489,7.998044003,0.997248304,77.8313397,84.03099699
52.22432601,25.26891352,5.968230549,2.064406732,3.736375894,9.144641614,0.975086638,73.20658241,74.75468966
37.23230163,12.88355104,7.078261792,4.970577989,12.01003269,14.21507128,0.035987601,93.599337,97.09650914
43.72462642,14.57958375,8.248110906,1.10199333,5.308348949,9.845582959,0.99390517,82.02539735,64.12028919
55.47999385,19.42348382,5.928200049,2.049173283,8.282881077,1.075511758,0.025846455,79.8538384,65.01706725
44.07886293,6.11509271,8.606436139,3.898039274,19.21885182,3.992510669,1.009379854,82.49523856,64.0898551
54.40232555,15.92172089,8.963509202,2.077670399,4.945559156,1.611120729,1.033100258,54.81988265,67.44796989
28.25253633,31.14240941,7.586679026,2.976096373,17.26762918,14.02083419,0.978059913,64.9941235,86.87976996
43.35254571,21.63850917,8.24194762,0.923599126,16.3672522,1.863842107,0.990900074,61.5585159,74.36594232
33.68862357,20.22126811,6.993970085,2.981360489,-0.363160132,6.686660969,0.021530024,94.97937431,70.22043767
27.44789287,11.06425782,4.985411456,1.947729608,16.5822121,6.869426112,1.001726706,86.06475137,83.17043136
49.5471607,32.08684636,8.433847411,2.022440073,2.104067927,6.180260191,0.989330603,92.54486394,90.64764317
48.09715463,6.057379526,7.314683068,1.959283482,9.227688203,11.70436722,-0.003797889,62.24033695,75.34521925
22.03703945,28.22030727,9.326119913,3.016889192,5.837616226,6.732958368,0.009890514,73.56326153,61.84718078
37.78661566,17.83384688,7.110505729,4.79262744,16.82475126,3.081475636,0.001422436,68.13532977,96.03215858
43.88580216,18.67787555,6.267248728,4.053953921,9.504118033,11.45196768,0.010367067,60.09535304,70.34985402
35.66531923,28.20487089,6.366497785,3.926730302,16.98966467,5.31719527,0.98622836,52.78055738,81.57434615
44.18375628,22.42790182,7.391712509,4.970059685,11.19317632,2.159984457,0.931029134,52.40101374,63.13606551
47.77833259,0.983593095,6.922197048,5.071166091,11.93923369,8.864102873,0.037277428,69.70391744,94.99482568
44.76071199,22.53520264,7.472686944,4.932296998,11.22250606,1.931991256,0.958313419,53.81909653,62.4982066
58.19237672,24.36937982,6.568005457,3.068598171,5.800520888,3.919060984,-0.002848281,73.2476742,92.94188116
25.79061594,10.02573627,7.337186947,1.02081079,12.22909094,7.885704292,0.011296187,97.14251976,62.36876783
47.37308949,27.04837468,7.185364021,1.910216503,12.5122132,6.001675739,-0.036389233,57.42434263,73.41294986
