postcode,Accident_risk_index
DE56 1FD,1.3839775834974373
DE56 1NF,1.377981008997017
DE56 1UZ,1.350419528388089
DE56 2BG,1.366593776129665
DE56 2DS,1.3856545238145317
DE56 2EU,1.3721364670393488
DE56 2EZ,1.396550259132565
DE56 2JL,1.3457008769213628
DE56 2LF,1.346422584422848
DE56 2LJ,1.3741665423261045
DE56 2LL,1.3726434767096976
DE56 2RD,1.3591343191845384
DE56 2UJ,1.369137378181574
DE56 4AR,1.364837704417216
DE56 4FL,1.3634354373220732
DE6 1DA,1.3676214336814354
DE6 1LW,1.3655071301499122
DE6 1NH,1.3508108478080079
DE6 2BU,1.3416550841632984
DE6 2DS,1.3606899262841055
DE6 2GQ,1.3649030205985149
DE6 2GS,1.3694677949084795
DE6 2GZ,1.3736929004121565
DE6 3AY,1.3589899300402317
DE6 3AZ,1.3578890522433493
DE6 3EZ,1.3460618788863783
DE6 4LX,1.3573759254054176
DE6 5AA,1.3562693132306378
DE6 5BJ,1.3585283071317658
DE6 5GX,1.35666302902484
DE6 5HB,1.3605727585930487
DE6 5HG,1.359514349913186
DE6 5HJ,1.3730195250915531
DE6 5LS,1.3640388597822708
DE65 5BE,1.3716657943505202
DE65 5JR,1.3874896320360293
DE65 5PJ,1.3617150647861687
DE65 5PR,1.3524241257953449
DE65 6BG,1.3779882945889224
DE65 6BQ,1.3614085402281322
DE65 6BX,1.3714412933033133
DE65 6EF,1.3746086532293387
DE65 6EJ,1.3628280016818766
DE65 6FP,1.364700993483642
DE65 6GZ,1.3798083799251009
DE65 6HE,1.3603517162346008
DE65 6LX,1.3601110387333297
DE65 6PE,1.3713281692121928
DE65 6QW,1.3764488088152118
DE7 4ER,1.3553355192644565
DE7 4ES,1.381748037123734
DE7 4LN,1.359899883451356
DE7 4NE,1.3698997014693548
DE7 4NJ,1.3750397041438978
DE7 4QH,1.3704830451567598
DE7 4QJ,1.3535925471533907
DE7 4QW,1.3661092675713218
DE7 5GY,1.3419444484630776
DE7 6DT,1.3600784103908
DE7 6DW,1.3949894082899243
DE7 6EX,1.3592713687492441
DE7 6GL,1.3631387491703004
DE7 8DG,1.3575597900328198
DE7 8DX,1.3668217337309727
DE7 8FH,1.3745452589827611
DE7 8HQ,1.363520540605502
DE7 8JF,1.3571152183867414
DE7 8TG,1.3651736193799509
DE7 8WH,1.3558616633951794
DE72 2DX,1.3886274796864857
DE72 2GR,1.3982021545606234
DE72 2HN,1.3729534534603853
DE72 3DF,1.374037211564566
DE72 3FE,1.3631291584887577
DE72 3FP,1.3995817489908264
DE72 3JW,1.355430357148882
DE72 3LJ,1.3677059520958548
DE72 3PR,1.336096049114203
DE72 3RF,1.3610940766883977
DE72 3WP,1.3684706972729848
DE73 5SE,1.3479036364776114
DE73 5SQ,1.3726972008051974
DE73 5UH,1.3665895044916967
DE73 7HG,1.3545333188444364
DE73 7JP,1.3626070166790687
DE73 7JZ,1.353627394796724
DE73 8BB,1.3502341440925998
DE73 8BS,1.3497765774211419
DE73 8BX,1.3973425782135809
DE73 8DH,1.3551940410756487
DE73 8DN,1.3565181250497313
DE73 8EA,1.360157762854384
DE73 8FT,1.3676300115814393
DE73 8LP,1.3547742402341645
DE73 8LU,1.3753301424087572
DE74 2AN,1.3696577457249746
DE74 2DH,1.355728939460299
DE74 2DL,1.3599324562203572
DE74 2FE,1.3469160934847637
DE74 2NR,1.3660894605415383
DE74 2PN,1.3848720244664006
DE74 2PR,1.3456263914922526
DE74 2RN,1.35828030253339
DE74 2RZ,1.3709757537596874
DE74 2TU,1.3597135735244132
DE74 2YW,1.390474132138815
DE75 7BZ,1.3705842272486586
DE75 7QL,1.3614739009118269
DE75 7TA,1.3548709615767949
DG1 1HA,1.3717003567500794
DG1 1JU,1.3618982455268838
DG1 1RU,1.3968622781960134
DG1 1TY,1.3557386753173204
DG1 2AT,1.383147664459881
DG1 2DA,1.358702645773584
DG1 2DF,1.3892257736102789
DG1 2EF,1.3671525617951743
DG1 2RR,1.374227945563029
DG1 3EP,1.381510123197823
DG1 3EY,1.350300595029982
DG1 3LT,1.3765056714342032
DG1 3PY,1.3497743862386489
DG1 4LG,1.373015746857698
DG1 4PS,1.367117723342658
DG10 9NB,1.372671684833944
DG11 1AL,1.3590691398999226
DG11 1HJ,1.3660175410914672
DG11 1HQ,1.3597685144572143
DG11 1LP,1.3727519623078288
DG11 2DJ,1.3648611878823584
DG11 2FF,1.3693580897332882
DG11 2ND,1.370944887064089
DG11 3EJ,1.3757011433327213
DG11 3EY,1.404352741581605
DG11 3HE,1.3480263950499434
DG12 5RF,1.3707189924129148
DG12 5RR,1.3773377509527684
DG12 6DJ,1.361406169729301
DG12 6RA,1.3677337934925768
DG12 6RD,1.3731194878529882
DG13 0HW,1.3583650564306478
DG13 0JW,1.4014526246168502
DG16,1.3637280936292073
DG16 5AB,1.3676701342358126
DG16 5BZ,1.3662812717859611
DG16 5DU,1.373298440501781
DG16 5FG,1.3920162132389293
DG16 5HD,1.3642031796286525
DG16 5JD,1.3516584056787684
DG16 5JG,1.3777423846731005
DG2 0HP,1.3539916523023758
DG2 0LP,1.3684824737934114
DG2 0NJ,1.368221805090609
DG2 0NU,1.3578022526893976
DG2 0XW,1.394187506166788
DG2 8EX,1.3701567341056087
DG2 8JX,1.3579881523538413
DG2 8NF,1.3857603066210264
DG2 8QF,1.3688465523628217
DG2 9AW,1.3890569796606136
DG2 9AZ,1.3513836824830194
DG2 9TS,1.3829847156847874
DG3 4HB,1.3598399869280728
DG3 4JD,1.3609228093520982
DG3 4JN,1.356707543368495
DG3 5BY,1.3644196339084138
DG4 6NS,1.36156779652179
DG5 4AB,1.360983711642872
DG5 4NF,1.361020709648677
DG5 4QR,1.3766984100303905
DG6 4LT,1.353791842339092
DG6 4NG,1.3583829925826572
DG7 1AZ,1.3463977791023045
DG7 1LB,1.365198938971531
DG7 1SR,1.363340094270596
DG7 1TJ,1.3423982200135618
DG7 2AL,1.3712969039157543
DG7 2DB,1.354040758385197
DG7 2LL,1.385742069630233
DG7 3AQ,1.3554346559826485
DG7 3HU,1.3503095214474092
DG7 3JZ,1.36488669281964
DG7 3TJ,1.3484542531325339
DG7 3XW,1.3705987488470435
DG8 0DH,1.3800987606789918
DG8 0LG,1.3643283866372442
DG8 6AU,1.3623989029290016
DG8 6BF,1.3894396435422054
DG8 6LD,1.356545404111171
DG8 7AL,1.352331342852931
DG8 7AR,1.3561502405570678
DG8 7DE,1.3533714514839554
DG8 8PQ,1.3842979354844893
DG8 8QE,1.3754638389127716
DG8 9AD,1.3850770875545968
DG8 9LH,1.3454598622411589
DG9 0AA,1.3857254014112799
DG9 0RN,1.3656959216315243
DG9 7DH,1.350718601453117
DG9 7HH,1.3502091756260473
DG9 7JE,1.3696258969894135
DG9 7LH,1.387297361967673
DG9 7RW,1.3650784346195781
DG9 8NE,1.3630173499877505
DG9 8NY,1.3764715070442866
DG9 8RP,1.3752083291925181
DG9 8RU,1.3598073303718354
DH1 1AB,1.3694887702848608
DH1 1AE,1.3651507936813274
DH1 1AF,1.3524677178617972
DH1 1BB,1.372576106887265
DH1 1DJ,1.3634368113208948
DH1 1EW,1.357756725552828
DH1 1HT,1.3599464041160303
DH1 1HY,1.3773348291264038
DH1 1JJ,1.3581842749784727
DH1 1LX,1.3705756162349596
DH1 1NS,1.3562875835952695
DH1 1PF,1.3529493638844894
DH1 1QT,1.3600057356195698
DH1 1SR,1.3632046171120469
DH1 1TA,1.3973139668457082
DH1 1TW,1.3598028622761502
DH1 1XF,1.3848154196291766
DH1 2AA,1.3361141441822093
DH1 2BW,1.3637388473950631
DH1 2HR,1.3700530344205795
DH1 2JL,1.3618007166800832
DH1 2JR,1.355864180645635
DH1 2LH,1.367449428546408
DH1 2LY,1.3555915475294302
DH1 2NX,1.369732255835924
DH1 2QW,1.3373352205277182
DH1 2SA,1.3827157721125665
DH1 2XD,1.3514168142830285
DH1 3AQ,1.3456014145990156
DH1 3AY,1.3768944380939176
DH1 3BA,1.3804789025774062
DH1 3BG,1.367133403575277
DH1 3DG,1.3626381431684556
DH1 3HN,1.336273518604207
DH1 3LE,1.3420858853917415
DH1 3NJ,1.3689906096624642
DH1 3NP,1.3791139522296327
DH1 3NU,1.3729392472917787
DH1 3QL,1.3575960650997363
DH1 3RX,1.3638655481523896
DH1 3RZ,1.3659729571025208
DH1 3SG,1.3701011602520543
DH1 3SS,1.3662396651712454
DH1 3SU,1.3694978883746407
DH1 3TA,1.363376934429615
DH1 3TJ,1.357536461637017
DH1 4HU,1.374235315978389
DH1 4PA,1.3560922652050003
DH1 4PL,1.359184780209903
DH1 4PW,1.3567689653831756
DH1 4PZ,1.3610023170928858
DH1 4RR,1.3684258465512658
DH1 4TG,1.3640575562281974
DH1 4TY,1.3764037692260613
DH1 5AA,1.357558013983762
DH1 5AB,1.389421759277734
DH1 5AD,1.365453942732187
DH1 5AH,1.3739263691416224
DH1 5BF,1.3597287875591968
DH1 5EJ,1.3599953305811887
DH1 5HW,1.3658558016711815
DH1 5JG,1.3745411041577094
DH1 5LQ,1.3799956191193883
DH1 5NE,1.366310266559879
DH1 5RF,1.36895554284676
DH1 5RH,1.3711133312365669
DH1 5SA,1.3620999985596542
DH1 5TP,1.3501461923251665
DH1 5XY,1.375618381796924
DH2 1BE,1.3561547526201474
DH2 1DB,1.367613666142896
DH2 1DE,1.3634273881535006
DH2 1PJ,1.3652861931688984
DH2 1QB,1.3691999458973967
DH2 1SG,1.3563008340192866
DH2 1XJ,1.3611500210884013
DH2 2EF,1.3500221384539444
DH2 2HZ,1.362375216021049
DH2 2JE,1.3564033027615052
DH2 2JL,1.3708128405575433
DH2 2JN,1.3510217414499532
DH2 2NF,1.3833207037619781
DH2 2NQ,1.3569944801846274
DH2 2QJ,1.373381447949577
DH2 2RU,1.3455109486955446
DH2 2XB,1.3540287801116555
DH2 3AA,1.357007078590599
DH2 3AG,1.3697735761812213
DH2 3LF,1.357182418053497
DH2 3NL,1.2728928380513056
DH2 3NN,1.3723347170165607
DH2 3RS,1.3617921140799962
DH3 1EZ,1.3535270829762496
DH3 1LR,1.373159887832291
DH3 1NH,1.349288981438384
DH3 1QF,1.3567030957030295
DH3 1QG,1.3536855005879396
DH3 1QN,1.3569807598303536
DH3 1RB,1.3807946993775018
DH3 1RD,1.358722597368134
DH3 1RS,1.34957876745258
DH3 1RU,1.368576723224266
DH3 2JB,1.3605206016693274
DH3 2LW,1.3537580720505074
DH3 2PE,1.3886282415799294
DH3 2PQ,1.347196233641102
DH3 2QF,1.366290721205333
DH3 3AT,1.358807817168212
DH3 3AZ,1.3586759091886684
DH3 3BB,1.3659496334623418
DH3 3BJ,1.3703335811314612
DH3 3HJ,1.3672288312229182
DH3 3NS,1.3583001645783117
DH3 3PD,1.4032641151110283
DH3 3PH,1.3751001402748144
DH3 3PJ,1.368707358050589
DH3 3PN,1.3637085926636188
DH3 3SA,1.3602093462496683
DH3 3UP,1.3721810006525321
DH3 3XB,1.3863276344173392
DH3 4AS,1.375667507278694
DH3 4EN,1.3703777351666833
DH3 4HD,1.4060567703882967
DH3 4PA,1.3545866004276772
DH4 4AJ,1.357783530536029
DH4 4BJ,1.3367628542712846
DH4 4DH,1.3804108130043065
DH4 4HH,1.3778988257271014
DH4 4JJ,1.3619228556732426
DH4 4JT,1.351948490922223
DH4 4LL,1.3598396494933993
DH4 4RB,1.394483808667241
DH4 4TT,1.3611587541215846
DH4 4TU,1.3744447009374468
DH4 5BG,1.3640949285835802
DH4 5BQ,1.360249089523644
DH4 5FB,1.3729365062653107
DH4 5HF,1.3617471496095819
DH4 5JU,1.3736890338419732
DH4 5NN,1.3750703191448763
DH4 5PP,1.3635109527975404
DH4 5PX,1.3537658792249792
DH4 6AE,1.3696287223642043
DH4 6AS,1.3604210910385135
DH4 6BQ,1.3606816829096402
DH4 6HL,1.34981378915779
DH4 6JX,1.3525452096640975
DH4 6PL,1.3684348294203152
DH4 6QF,1.3657129377962072
DH4 6QW,1.3954108148858297
DH4 6QX,1.3753577557652605
DH4 6RG,1.3624363801225858
DH4 7AZ,1.3699144189262573
DH4 7DU,1.359467741119755
DH4 7DX,1.3498156650542397
DH4 7JB,1.343608969981223
DH4 7LA,1.3767157458104018
DH4 7LH,1.3439345175774715
DH4 7ND,1.355471140007325
DH4 7SF,1.3610868425760192
DH4 7TB,1.3530744752526502
DH5 0AH,1.3680484979648584
DH5 0AJ,1.3624621578361347
DH5 0AT,1.3705225285849092
DH5 0DR,1.368295403884554
DH5 0HU,1.369526659612094
DH5 0JP,1.3713957711507585
DH5 0JS,1.369759629703588
DH5 0NW,1.3544494525513349
DH5 0PT,1.3761675369309352
DH5 0QR,1.3602614920949032
DH5 0RH,1.3594977530334844
DH5 0RJ,1.37647166539791
DH5 8BE,1.363186889625279
DH5 8BJ,1.3729178837013207
DH5 8BL,1.3744371285174914
DH5 8EA,1.3502935548787713
DH5 8ED,1.368306275377488
DH5 8JP,1.3532517707587408
DH5 8LG,1.3676085451773405
DH5 9AB,1.3630736774096412
DH5 9AL,1.3728639703390089
DH5 9DB,1.3688693965284369
DH5 9DP,1.3692926659485058
DH5 9GA,1.369128939789578
DH5 9HJ,1.3696586447610797
DH5 9JL,1.3493305115541747
DH5 9JP,1.352447510474294
DH5 9JS,1.3669096238479372
DH5 9LA,1.3554748112032395
DH5 9QW,1.3679360932101623
DH5 9RW,1.366125176793787
DH6 1AD,1.3927315881503364
DH6 1BJ,1.3729178837013207
DH6 1BL,1.3703099575238038
DH6 1BP,1.3566782890058668
DH6 1EB,1.381325188362224
DH6 1EC,1.3639629459281175
DH6 1JB,1.365632332469159
DH6 1JU,1.3579969086911705
DH6 1NZ,1.3587305563475784
DH6 2LJ,1.3619856565406199
DH6 2NF,1.3739700140561903
DH6 2PD,1.3502946104811895
DH6 2PJ,1.3542073755937025
DH6 2TQ,1.3627651437294803
DH6 3AB,1.3320032616003454
DH6 3EW,1.3458114572802142
DH6 3HR,1.3629646232271626
DH6 3JT,1.3742348486214593
DH6 3NR,1.3610993049305724
DH6 3QS,1.3366183372376692
DH6 3RB,1.3586393186360626
DH6 4AL,1.3597744109064185
DH6 4AS,1.3598142958738542
DH6 4AT,1.3622103324337085
DH6 4EL,1.3588460080325082
DH6 4EU,1.335990120133613
DH6 4NU,1.3761215972886174
DH6 4PB,1.3664030936207134
DH6 5AT,1.3829036948008495
DH6 5AX,1.353136228343114
DH6 5AY,1.362113380702122
DH6 5BH,1.3703009331717746
DH6 5EJ,1.367831648920697
DH6 5ES,1.3604584871954468
DH6 5FN,1.362421694433224
DH6 5HB,1.352084638327905
DH6 5HN,1.363152419910966
DH6 5JU,1.3682784886640766
DH6 5NA,1.368161846302272
DH6 5NP,1.382387201860277
DH7 0DR,1.3571662532441322
DH7 0LJ,1.3602214003068382
DH7 0RH,1.3703148871636297
DH7 0RN,1.3600344215629614
DH7 0RQ,1.353350216556674
DH7 0SN,1.3576762467926613
DH7 0TW,1.3614540964618655
DH7 6AS,1.3599341412596824
DH7 6BF,1.360686334756456
DH7 6DJ,1.3618353024735441
DH7 6DU,1.3602190054529109
DH7 6ES,1.3692507530079394
DH7 6FE,1.3447472018554818
DH7 6LE,1.3632144457411646
DH7 6LU,1.3561286288478531
DH7 6PX,1.3716657943505202
DH7 6SR,1.3900641286075077
DH7 7BW,1.3653749223864455
DH7 7DN,1.3585809893880518
DH7 7DW,1.367014182254311
DH7 7ES,1.3556827440514807
DH7 7LR,1.368325987965342
DH7 7PP,1.362215336080703
DH7 7PX,1.3577930414872854
DH7 7RY,1.3505292832664566
DH7 8BN,1.359690074136817
DH7 8DA,1.363896061363458
DH7 8DW,1.3674607764796813
DH7 8HT,1.3578305376436381
DH7 8JH,1.3820395795644842
DH7 8JT,1.3562843580570272
DH7 8LG,1.3621319758704
DH7 8NF,1.3775717584840483
DH7 8NH,1.3682643906299594
DH7 8RD,1.349313722391751
DH7 8SH,1.3574906056962894
DH7 9DF,1.363326174149642
DH7 9ET,1.339911056930608
DH7 9NW,1.3566146896614621
DH7 9QH,1.3725733493758132
DH7 9TD,1.3728982454531364
DH7 9TZ,1.3654864960493454
DH7 9UF,1.3721364670393488
DH7 9UG,1.3696880946498222
DH7 9XB,1.3775011477494863
DH7 9XS,1.373290762115202
DH8 0DQ,1.380780869992605
DH8 0HA,1.3588334062952678
DH8 0HH,1.3630438015436683
DH8 0HY,1.3665211709909932
DH8 0LF,1.3701187077587504
DH8 0LS,1.3560140552054147
DH8 0NB,1.3736733649042998
DH8 0NP,1.366753012348021
DH8 0SG,1.366438685740814
DH8 0TF,1.3667745759088827
DH8 0TN,1.3463529819802562
DH8 5AF,1.3664803351789168
DH8 5HG,1.3996648064184378
DH8 5NF,1.3741300397005316
DH8 5QA,1.3443151649427012
DH8 5QU,1.3597211375531042
DH8 5SR,1.3708034688952067
DH8 5SZ,1.3628545474879257
DH8 5UQ,1.4060320511861562
DH8 5XT,1.380418637302698
DH8 5YA,1.3437560823404398
DH8 6BA,1.390268723250747
DH8 6BL,1.379892822434898
DH8 6EF,1.3689149081532987
DH8 6FD,1.3659990123119363
DH8 6GD,1.3431122769163262
DH8 6GE,1.3662787779226435
DH8 6HU,1.364706106151808
DH8 6JY,1.3589241158624479
DH8 6SZ,1.362842367274921
DH8 6TA,1.3736138223998307
DH8 7EP,1.3437845092184812
DH8 7EQ,1.362432287012868
DH8 7HQ,1.353744343798663
DH8 7JY,1.3685538379503674
DH8 7ND,1.373078001379018
DH8 7PD,1.3655211078271938
DH8 7PE,1.3668442175959927
DH8 7PY,1.3649055542210708
DH8 7RU,1.4000923067350701
DH8 7SA,1.3571651991611537
DH8 7SD,1.3437845092184812
DH8 7TJ,1.367452135049141
DH8 7TL,1.3515228059074995
DH8 7TQ,1.365207960566484
DH8 8AN,1.3903324486726067
DH8 8AQ,1.3719185372831004
DH8 8BB,1.3782947364457676
DH8 8DF,1.3571330497962015
DH8 8DG,1.3467679695684163
DH8 8HS,1.352188232323353
DH8 8JD,1.3620165646596025
DH8 8JN,1.3466796056922365
DH8 9AE,1.3408724730439938
DH8 9DZ,1.3738206379521847
DH8 9JA,1.3726877537251858
DH8 9NF,1.3465049228459314
DH8 9PB,1.3677360079385024
DH8 9QQ,1.3678135326051708
DH8 9QT,1.365712694018395
DH8 9RY,1.3825864318504584
DH9 0DJ,1.3542608796285853
DH9 0HQ,1.371238313907397
DH9 0LF,1.3651121849499228
DH9 0LG,1.369272561669328
DH9 0LL,1.38744828093849
DH9 0QN,1.3648066402012453
DH9 0RQ,1.3639991794624473
DH9 0UL,1.3608654723498343
DH9 0UN,1.3684448653467616
DH9 0XR,1.3738803289903456
DH9 6DP,1.3584969921101318
DH9 6EN,1.3651576347103098
DH9 6HN,1.361040847592443
DH9 6LP,1.3540287801116555
DH9 6PZ,1.3502444515881378
DH9 6QP,1.3341243355941184
DH9 6QQ,1.3610235759223919
DH9 6RN,1.3706374166999993
DH9 6RP,1.3460898497662095
DH9 6UQ,1.3657005709647927
DH9 6XZ,1.3697168595196836
DH9 7BB,1.3570996180611854
DH9 7EJ,1.3572899893855104
DH9 7EW,1.3683118668600327
DH9 7JJ,1.367942545392218
DH9 7LR,1.3708627106649847
DH9 7LW,1.3707149618168595
DH9 7NQ,1.3860906794863403
DH9 7RF,1.3644421009276833
DH9 7RX,1.368935991713619
DH9 8AY,1.3564701248506137
DH9 8BE,1.3512996749831712
DH9 8EH,1.365326371710384
DH9 8EU,1.3676920709869533
DH9 8LB,1.3755403277643428
DH9 8NQ,1.3702962442904105
DH9 8RU,1.3735529614621342
DH9 8UL,1.3700458833406122
DH9 9AP,1.3631770216359427
DH9 9BP,1.3719914359170178
DH9 9DN,1.373489855551074
DH9 9EW,1.3666362400967302
DH9 9HQ,1.3555756441483382
DH9 9JB,1.3661771844455792
DH9 9LY,1.361276236642865
DH9 9PP,1.3638445892022641
DH9 9PZ,1.3635870454865016
DH9 9TD,1.3695817255173313
DL1 1AA,1.3680631501055172
DL1 1AZ,1.367283704353459
DL1 1BA,1.3626819239102193
DL1 1EA,1.3663478460023522
DL1 1EW,1.3657138711162349
DL1 1GL,1.373236039824081
DL1 1HS,1.3468133937083002
DL1 1JU,1.3523158389461938
DL1 1LD,1.3483200626044856
DL1 1LG,1.3705947271746137
DL1 1LS,1.342845227866857
DL1 1PE,1.3734409057228263
DL1 1QS,1.3522609584116003
DL1 1QU,1.3654993873360515
DL1 1RB,1.3602882823223232
DL1 1SZ,1.366311761248957
DL1 1UB,1.3482699697228746
DL1 1UL,1.3794268251506847
DL1 1UR,1.3832293658540669
DL1 1XD,1.374393240071683
DL1 1XL,1.374596533331095
DL1 1XY,1.362155004368571
DL1 2AB,1.3590702344340688
DL1 2AW,1.3448477670698573
DL1 2BP,1.3721681641422108
DL1 2DD,1.3685870572816095
DL1 2EL,1.3676998514638232
DL1 2JQ,1.383821571589733
DL1 2LE,1.3782451957618267
DL1 2PE,1.3806155743687774
DL1 2PH,1.3661002070187906
DL1 2PT,1.3742373943428805
DL1 2QQ,1.366558457674133
DL1 2QU,1.3531248482718095
DL1 2RX,1.3725905093758601
DL1 2TA,1.3609380121833112
DL1 3BH,1.3608909092648085
DL1 3BN,1.3678340364251493
DL1 3BQ,1.3267652167887174
DL1 3BW,1.356451037866403
DL1 3EF,1.3448618986224854
DL1 3EP,1.3443096755252357
DL1 3ES,1.3517010520021437
DL1 3EW,1.360200107343373
DL1 3JP,1.3520501339841404
DL1 3NL,1.352752536289585
DL1 3NP,1.356633087325674
DL1 3PW,1.3654108015563224
DL1 3RT,1.3726471177748918
DL1 4AY,1.3331220140786868
DL1 4BL,1.3626064142751102
DL1 4DH,1.3537385205334371
DL1 4DX,1.3570518617006486
DL1 4EF,1.3533031120132604
DL1 4ES,1.3578646706617157
DL1 4EW,1.3800010356724064
DL1 4GD,1.3671870108491302
DL1 4HH,1.3718417036140125
DL1 4HS,1.3748513930625104
DL1 4NE,1.3365183843435287
DL1 4PU,1.3708339628062853
DL1 4PX,1.3710043045045737
DL1 4SA,1.3758817202869293
DL1 4UG,1.3649568150566116
DL1 5AY,1.3786210715983298
DL1 5EA,1.3272241634957729
DL1 5LL,1.3651291435593331
DL1 5LN,1.3781634788954036
DL1 5NF,1.358353265148637
DL1 5NP,1.3736890917219835
DL1 5PT,1.3835169703225756
DL1 5SF,1.3387766102544083
DL1 5SN,1.359163353626303
DL1 5SX,1.3506185534467854
DL1 5TB,1.3434573400427932
DL1 5TD,1.343318480752007
DL10 4AA,1.3681283541417903
DL10 4BB,1.3451451978952402
DL10 4EU,1.3771254348181214
DL10 4HS,1.3554451029901338
DL10 4JG,1.3608914189890795
DL10 4LQ,1.3709226387109084
DL10 4LU,1.3666888907979988
DL10 4RL,1.359120451194417
DL10 4TQ,1.3617256145555559
DL10 5DH,1.3595138474066544
DL10 5DR,1.3597094963896432
DL10 5HB,1.365909431425238
DL10 5HT,1.355764525305516
DL10 5JP,1.365617015991056
DL10 5JW,1.378206660599251
DL10 5LE,1.3663597194261339
DL10 5LJ,1.3561438944370567
DL10 5LP,1.3580829746648373
DL10 5NG,1.3551667134768848
DL10 5PX,1.3564690851810024
DL10 6JH,1.371064227058879
DL10 6NL,1.354243509780429
DL10 6NR,1.4003285067092426
DL10 6NU,1.3677414573491125
DL10 6PD,1.3484233469865035
DL10 6RL,1.3571780536674067
DL10 7AA,1.3637599935486107
DL10 7BB,1.3672350468842678
DL10 7HW,1.3658987918164134
DL10 7HX,1.3758532819023663
DL10 7HY,1.3627216858856674
DL10 7LJ,1.376530920348226
DL10 7NN,1.3805454343148653
DL10 7PR,1.3668034626221428
DL10 7QF,1.3584744468797951
DL10 7RE,1.3551450452000422
DL10 7SQ,1.3707531836646858
DL10 7UE,1.3697997539300828
DL11 6BD,1.360931052326749
DL11 6DA,1.3566776709451276
DL11 6DB,1.3729534534603853
DL11 6DD,1.357516866078707
DL11 6DU,1.383380084002699
DL11 6DY,1.4024292608464493
DL11 6NS,1.3580786116863075
DL11 6QX,1.3867484110770654
DL11 6TN,1.352504330887471
DL11 7AD,1.3580163665596714
DL11 7EB,1.384028709431409
DL11 7JP,1.3584988568702911
DL11 7JQ,1.4002914465906267
DL11 7JZ,1.3433429709002969
DL11 7PW,1.3985464572468675
DL11 7QD,1.3563255910808367
DL12 0AL,1.3823261098854576
DL12 0DF,1.3655411886800681
DL12 0NT,1.3617544791310079
DL12 0PG,1.3633218536914273
DL12 0RY,1.3606015994904204
DL12 0SN,1.3536058563508033
DL12 0XF,1.3738273419413565
DL12 8DW,1.368843467717013
DL12 8NE,1.3576408323969629
DL12 8RQ,1.365751542296091
DL12 8SQ,1.3710525669176727
DL12 8XG,1.3673433621907067
DL12 9SS,1.3717028156574844
DL12 9TY,1.3608967440764694
DL12 9TZ,1.3670849695559042
DL13 1AQ,1.3691291251057656
DL13 1AR,1.3590702344340688
DL13 1EB,1.3683117137928529
DL13 1PE,1.3639212546843087
DL13 1RL,1.3568358606303264
DL13 2QE,1.359399841344672
DL13 2SE,1.364047604870285
DL13 2SQ,1.3696420512706546
DL13 2TA,1.3744503960355365
DL13 2XR,1.349537279512023
DL13 3AE,1.3720160649983975
DL13 3JA,1.3731506564317657
DL13 3NP,1.3642477555490322
DL13 3QH,1.3609679666342385
DL13 3QU,1.3524180977065143
DL13 3RQ,1.3590131890789119
DL13 4AZ,1.3485873233489023
DL13 4HH,1.3821623258076015
DL13 4HJ,1.3586222947979056
DL13 4LZ,1.3347959026507203
DL13 4PL,1.3737448797687444
DL13 4QH,1.3612851996949407
DL13 5ED,1.3982717245973308
DL13 5RQ,1.369681289760619
DL14 0AN,1.3632484742347888
DL14 0BQ,1.3552716582579354
DL14 0DA,1.3752083291925181
DL14 0EU,1.3578167875875162
DL14 0HZ,1.366571935608593
DL14 0JN,1.3597947381921225
DL14 0JY,1.3633380605701013
DL14 0LH,1.3505888895339522
DL14 0LJ,1.35846671053177
DL14 0LT,1.3595534112084309
DL14 6AH,1.3697850360213648
DL14 6EN,1.3591914178080746
DL14 6JZ,1.36702142757452
DL14 6LE,1.3668091482501268
DL14 6RR,1.3736138223998307
DL14 6RY,1.403131138949825
DL14 6XF,1.402012119884706
DL14 6XX,1.353632120525165
DL14 7BB,1.3574541232267456
DL14 7DU,1.3730027179397903
DL14 7EW,1.3704272217498337
DL14 7HH,1.3713584887803423
DL14 7JY,1.355472286690894
DL14 7NP,1.3346859864203715
DL14 7QB,1.3641974478183614
DL14 7SB,1.3586217124203706
DL14 7TD,1.332678875880751
DL14 8AU,1.3578081851291683
DL14 8EQ,1.3591092466217904
DL14 8HH,1.3650639248954959
DL14 8JA,1.3678313653193481
DL14 8PR,1.3693431393905073
DL14 8QB,1.350059631627703
DL14 8QJ,1.3710405361020928
DL14 8QN,1.37356920642821
DL14 8RE,1.366702036157562
DL14 9AU,1.371845642687097
DL14 9BP,1.369898754088787
DL14 9JG,1.3576031946866847
DL14 9NP,1.40104603429348
DL14 9PB,1.362505193845659
DL14 9PN,1.3773633821527518
DL14 9PW,1.3704649261357345
DL14 9RE,1.3551649471232179
DL14 9RF,1.3736458316058309
DL14 9SD,1.3615854157594784
DL14 9ST,1.3537272563289742
DL14 9SU,1.3497367589212712
DL14 9SX,1.3476208408366273
DL145 8BG,1.3697646979936255
DL15 0AA,1.325370227322615
DL15 0BA,1.371584655663688
DL15 0DF,1.3743085182894572
DL15 0DY,1.3654324931679873
DL15 0LT,1.3720618126788036
DL15 0NP,1.3734413987085579
DL15 0PE,1.3953739883259437
DL15 0RF,1.3679513317523873
DL15 0RW,1.3742514219291615
DL15 0XL,1.358196142190382
DL15 8AS,1.375160013743157
DL15 8AU,1.3468543040618135
DL15 8AW,1.3532992476870156
DL15 8DG,1.3642596423056421
